ID,PC1,PC2,PC3
C001-CHA-E01_Alu_SAT_2758,0.2820169926013589,-0.06790425550679967,-0.01883053619016611
C002-CHA-E02_Alu_SAT_2162,0.20637721462850797,-0.01820565448109613,-0.009255658264992514
C001-CHA-E01_Alu_SAT_1711,0.2361749084369616,-0.006302814243756067,0.00614762446410776
C001-CHA-E01_Alu_SAT_241,0.21354295653491748,-0.0006334180060569898,-0.008760254907087015
C002-CHA-E02_Alu_SAT_2130,0.24519656061906417,-0.00046251405086878826,-0.0022522909709407723
C025-CHA-S05_Alu_SAT_249,0.27982174208477395,-0.10002669679817118,-0.020676852010367033
C001-CHA-E01_Alu_SAT_16,0.2616910884006806,0.004507833405286319,0.014416624122056385
C001-CHA-E01_Alu_SAT_28,0.23878035975670286,0.03898716789712858,0.02368843804597441
C001-CHA-E01_Alu_SAT_5227,0.252325386844233,0.003106157324814899,0.0040711342986045175
C002-CHA-E02_Alu_SAT_103,0.24910004153014076,-0.017021348097482646,-0.023204080641187563
C002-CHA-E02_Alu_SAT_37,0.23343983994700326,0.03306359789708725,0.024611921428603974
C001-CHA-E01_Alu_SAT_186,0.26330099267888346,-0.07945985968650625,-0.03401419383913354
C001-CHA-E01_Alu_SAT_2847,0.17844311691521683,-0.07035204489237867,-0.010211994997887233
C001-CHA-E01_Alu_SAT_3835,0.19278225499276014,0.016322513996310666,-0.004582937971490129
C001-CHA-E01_Alu_SAT_4522,0.2879782935938635,-0.07556504190233228,-0.029303257860872796
C002-CHA-E02_Alu_SAT_3078,-0.021651757179373177,0.08771325719317688,0.021954564582368226
C001-CHA-E01_Alu_SAT_2310,0.2982263598714219,-0.11641335744185954,-0.019240857822139103
C002-CHA-E02_Alu_SAT_1386,0.26138680208889914,-1.3593973045355299e-05,0.016090319717298643
C001-CHA-E01_Alu_SAT_1401,0.2703573046218881,-0.08501809887148827,-0.02303615899959857
C001-CHA-E01_Alu_SAT_2372,0.23114692516047586,-0.02253273103866645,0.0032599200025452617
C001-CHA-E01_Alu_SAT_5865,-0.3432170943436533,0.14950785188495605,0.048840840017222095
C004-CHA-E04_Alu_SAT_402,0.25070875234673856,-0.02831144567662716,0.007343118905773627
C016-CHA-E16_Alu_SAT_3437,0.2041026447907972,0.03624467323172819,-0.00215216090020177
C001-CHA-E01_Alu_SAT_29,0.2149645154835625,0.03638281642608817,0.005233082207089034
C001-CHA-E01_Alu_SAT_4543,0.2705371903859543,-0.05085898210825945,-0.020613759698418416
C001-CHA-E01_Alu_SAT_5850,-0.027205332860028946,0.053767600798238724,0.011253259725204728
C001-CHA-E01_Alu_SAT_5868,-0.27883898405078755,0.1439591116669062,0.0967597698500863
C002-CHA-E02_Alu_SAT_1899,0.2672461783078992,0.033365589016607675,0.0017804970421739367
C001-CHA-E01_Alu_SAT_138,0.2281611859088034,-0.029551277958987775,0.02088078903167047
C001-CHA-E01_Alu_SAT_3386,0.15828655939752975,0.01175884894293513,-0.03367570698366919
C001-CHA-E01_Alu_SAT_3950,0.11748402111628607,0.02880468774470223,-0.010687757067876624
C002-CHA-E02_Alu_SAT_4,0.13937107022874431,-0.00532419434284261,-0.0448889570348448
C001-CHA-E01_Alu_SAT_4244,0.24674798285657337,0.0425647196800144,-0.0035357645546324145
C001-CHA-E01_Alu_SAT_2730,0.2589571871258467,-0.0861951944035972,-0.020495950947479205
C001-CHA-E01_Alu_SAT_5761,0.2803343855324055,-0.0598105453522272,-0.03562119129081623
C001-CHA-E01_Alu_SAT_5846,-0.06416501835969637,0.07855010126224916,0.009237249590617993
C001-CHA-E01_Alu_SAT_5860,-0.008607704845034782,0.05486534953023831,0.008248403592631567
C001-CHA-E01_Alu_SAT_1784,0.2321984986229393,-0.0006535803612783056,-0.012996185237036407
C001-CHA-E01_Alu_SAT_4011,0.19506441782874,0.013789855177473928,-0.00689587916925394
C001-CHA-E01_Alu_SAT_6,0.12058562305339482,0.029153607446706,0.019151946444320122
C001-CHA-E01_Alu_SAT_946,0.22299507347343644,0.03143737236825131,0.005123048038853268
C002-CHA-E02_Alu_SAT_2034,0.17146071029025886,0.021959084299288972,-0.029725473611012045
C016-CHA-E16_Alu_SAT_794,0.23411611764730045,0.01670323781382249,-0.0023773389087310914
C001-CHA-E01_Alu_SAT_3834,0.16012804390182656,0.00950975623322858,0.028143767678923053
C001-CHA-E01_Alu_SAT_4132,0.22710326992444874,-0.0770872507513327,-0.03524527883404647
C001-CHA-E01_Alu_SAT_1069,0.1927738850702691,-0.002454070286334158,-0.016719842245761292
C001-CHA-E01_Alu_SAT_2843,0.12194861063712246,-0.0003095021352311019,0.0040568514788568285
C001-CHA-E01_Alu_SAT_2918,0.21328203126277842,0.0049299274910426395,0.017103870401045152
C001-CHA-E01_Alu_SAT_5825,0.24166391177545105,0.04613003195029531,-0.02399402496538721
C001-CHA-E01_Alu_SAT_818,0.2624351677401528,-0.01948537843017487,-0.0029678503600369427
C002-CHA-E02_Alu_SAT_2069,0.24157790010982103,-0.02765860646148712,-0.02313405587523171
C001-CHA-E01_Alu_SAT_2384,0.25490551777625137,-0.09158448563261692,-0.009494584226332876
C001-CHA-E01_Alu_SAT_3857,0.2623882297482377,0.027620872175852837,-0.010316613683157687
C001-CHA-E01_Alu_SAT_9,0.12758523429094087,-0.028756305573330816,-0.00866069121719337
C002-CHA-E02_Alu_SAT_2027,0.21781331259105002,-0.008003252278152998,0.01691282096480979
C001-CHA-E01_Alu_SAT_15,0.23537255350856548,-0.010969458682566354,0.01477874165986622
C001-CHA-E01_Alu_SAT_3381,0.26846326334699677,-0.07659200383371881,-0.01486300880473616
C001-CHA-E01_Alu_SAT_4097,0.2993743613104917,-0.101265127471298,-0.023224930821864893
C001-CHA-E01_Alu_SAT_244,0.21559589706263502,0.006052741292834383,-0.010527919065104994
C001-CHA-E01_Alu_SAT_2848,0.2750277763625133,0.009487627191748551,-0.0021678858602374052
C001-CHA-E01_Alu_SAT_4929,0.27861296617389614,-0.08974794219083944,-0.032061295022636715
C001-CHA-E01_Alu_SAT_2611,0.2263209744074585,0.0007838233591499453,-0.0054075063557567455
C001-CHA-E01_Alu_SAT_264,0.19614639847531992,-0.0018070346366898821,-0.02067484343405495
C001-CHA-E01_Alu_SAT_2857,0.19129389920718556,-0.0027476173302333276,-0.005546554976423359
C001-CHA-E01_Alu_SAT_2884,0.23306228813798896,-0.07824982676907834,-0.05983902184872676
C001-CHA-E01_Alu_SAT_5849,-0.0398731454200438,0.05739213493047396,0.01737539506389321
C001-CHA-E01_Alu_SAT_3948,0.2305796526545495,0.02298251331227607,0.008030893134754852
C001-CHA-E01_Alu_SAT_5818,-0.1879395951172369,0.11926322019812455,0.06243669150105156
C001-CHA-E01_Alu_SAT_961,0.17665186656166443,0.054654673956887494,0.03364413723492148
C001-CHA-E01_Alu_SAT_1599,0.16937861465738902,0.06359594583247323,-0.029312364211386176
C001-CHA-E01_Alu_SAT_3945,0.23324509899982057,0.05160311971318572,0.013653154339892502
C001-CHA-E01_Alu_SAT_5820,0.19454507996450898,0.051357864231616264,-0.00554752061487814
C001-CHA-E01_Alu_SAT_1399,0.31279071147009874,-0.07572997539016253,-0.010066162292205074
C001-CHA-E01_Alu_SAT_4471,0.28849836614282004,-0.016428777468166157,-0.010025047260516876
C001-CHA-E01_Alu_SAT_5796,0.217798216774326,0.029554674692798762,-0.00798954119656082
C002-CHA-E02_Alu_SAT_2160,0.21062679957001423,-0.07725490081491553,-0.01751076486589656
C001-CHA-E01_Alu_SAT_2062,0.27104147972481074,-0.1183576268145806,-0.03794157266677796
C001-CHA-E01_Alu_SAT_2919,0.22934815549258608,0.013889955323155624,-0.005752746039065547
C002-CHA-E02_Alu_SAT_2976,0.18646340888174562,-0.06324243473929117,0.0019278005080653553
C002-CHA-E02_Alu_SAT_3047,0.25023603959425567,-0.02768996979613536,-0.020793546857976422
C001-CHA-E01_Alu_SAT_918,0.276378711224007,-0.07189569623153641,-0.056551109975392616
C001-CHA-E01_Alu_SAT_1517,0.19189054771615646,-0.010342424950359032,-0.02493492178861021
C001-CHA-E01_Alu_SAT_8,0.14794558200760652,0.022211725817566332,-0.015556420609677086
C001-CHA-E01_Alu_SAT_307,-0.057644826815025474,0.09279169371309054,0.061734900792142666
C001-CHA-E01_Alu_SAT_3916,0.2250533173005107,0.01954888159560149,-0.02951659822777004
C001-CHA-E01_Alu_SAT_5744,0.25484261726931146,-0.08693027632660758,-0.03731208802505086
C002-CHA-E02_Alu_SAT_14,0.08951248375049825,0.025285355285090034,0.0028167220210337978
C002-CHA-E02_Alu_SAT_3042,0.23766584419161702,0.034723013551276945,-0.002927551808034005
C004-CHA-E04_Alu_SAT_4062,0.24175756801437776,-0.05820902126640598,-0.023546968941616495
C016-CHA-E16_Alu_SAT_3494,0.23185883693422119,-0.05042408749835042,-0.033813818050059084
C001-CHA-E01_Alu_SAT_1,0.15145759551295127,0.011268627093788001,-0.025180468980345476
C001-CHA-E01_Alu_SAT_1005,0.22711481977972353,0.026501118927851678,0.01304711061176672
C001-CHA-E01_Alu_SAT_443,0.21118272444065816,0.03980671600827808,-0.029013878644874536
C001-CHA-E01_Alu_SAT_5782,0.1701705769867591,0.008508223300422266,-0.021408169586966234
C002-CHA-E02_Alu_SAT_2291,0.27589956017341577,0.006730107383740717,-0.004505899399995262
C001-CHA-E01_Alu_SAT_1100,0.25439925719661644,0.000931033397946736,0.012630421152791848
C001-CHA-E01_Alu_SAT_258,0.3122998600394235,-0.09073796127466192,-0.028253227125028355
C001-CHA-E01_Alu_SAT_358,-0.1607150012590401,0.13002412595377816,0.062257431607414884
C001-CHA-E01_Alu_SAT_3859,0.27010942904056495,-0.014525810932639376,0.003608224742381569
C001-CHA-E01_Alu_SAT_4827,0.2800954888199391,-0.053792829823973314,-0.0181220452750591
C001-CHA-E01_Alu_SAT_5443,0.2414674294748755,-0.06519967710967699,-0.004143670757132538
C002-CHA-E02_Alu_SAT_2300,0.2552379300797759,0.016043927634609902,0.009869242584641055
C001-CHA-E01_Alu_SAT_2928,0.22801392260763526,-0.010680155542280278,-0.0024289674044806475
C001-CHA-E01_Alu_SAT_5793,0.2713433408192534,0.00039115633517479935,-0.018754200348904754
C001-CHA-E01_Alu_SAT_2,0.14001309134898568,-0.02844261790315169,0.026646389201053357
C001-CHA-E01_Alu_SAT_205,0.1685429500520237,0.042429838017560784,0.030325732396552403
C001-CHA-E01_Alu_SAT_357,0.09391243801193357,-0.005556717907458242,0.021975959586727854
C001-CHA-E01_Alu_SAT_980,0.27309909523658005,-0.0931780984142475,-0.030830922541373297
C002-CHA-E02_Alu_SAT_2096,0.22637855435205712,0.037696855632481416,-0.0008268538727674252
C002-CHA-E02_Alu_SAT_3090,-0.17405159277790228,0.07496593064569244,0.043352399253958424
C002-CHA-E02_Alu_SAT_61,0.23190126909959535,0.030179114832088856,-0.06882897429478611
C001-CHA-E01_Alu_SAT_12,0.24480816362226435,0.016011869377852053,-0.005400596311049089
C001-CHA-E01_Alu_SAT_1611,0.26347656168711864,0.009057449936292436,-0.02284089793595835
C001-CHA-E01_Alu_SAT_5817,-0.07389218525466139,0.0842877661764472,0.09670301834331001
C001-CHA-E01_Alu_SAT_5863,-0.3372525258158063,0.24259079579919277,0.050622301437070194
C004-CHA-E04_Alu_SAT_4652,0.279372868855039,-0.09466789708580149,-0.016343526929701216
C001-CHA-E01_Alu_SAT_136,0.2144307319491637,-0.0022752024831348555,0.019401919135270076
C001-CHA-E01_Alu_SAT_2212,0.19945750303981344,0.00040220793284719507,0.01571532779917911
C001-CHA-E01_Alu_SAT_935,0.22171353339824584,0.005880631625301498,0.020950907050107413
C001-CHA-E01_Alu_SAT_993,0.2504764748009403,0.016904191178460756,-0.0015882866600350678
C025-CHA-S05_Alu_SAT_1425,0.14728753142032933,0.0042152315052266685,0.0025223494616716836
C001-CHA-E01_Alu_SAT_282,0.24627308869552425,-0.08390210391140274,-0.02634441639838079
C001-CHA-E01_Alu_SAT_5814,0.2326479153381331,0.018202540732642745,0.03198474447315699
C002-CHA-E02_Alu_SAT_1996,0.28829503962790665,-0.057372662452900895,-0.01905627253084818
C004-CHA-E04_Alu_SAT_1899,0.30581526859265273,-0.08595461664852183,-0.025128929635804403
C001-CHA-E01_Alu_SAT_183,0.20457614909087363,0.001605152397846796,0.020128780883399273
C001-CHA-E01_Alu_SAT_271,0.22738075169748792,0.013425519898860903,-0.014443795253093195
C001-CHA-E01_Alu_SAT_4250,0.24565213994405383,-0.07305300012274087,-0.02357859508573505
C016-CHA-E16_Alu_SAT_3513,0.24595572163794965,-0.039969044279909806,-0.040565414291950305
C001-CHA-E01_Alu_SAT_1565,0.14576432469678685,-0.026622974287678396,-0.014535593973969153
C001-CHA-E01_Alu_SAT_3925,0.2714437023257106,-0.06983070535596948,-0.029363807729307485
C001-CHA-E01_Alu_SAT_4431,0.2890864416637504,-0.08659528036318064,-0.01948160536804349
C001-CHA-E01_Alu_SAT_5780,0.23042442681094696,-0.015451221058244839,-0.051744482421425216
C001-CHA-E01_Alu_SAT_5864,-0.3275652597052533,0.12822722177462043,0.04316251227715165
C002-CHA-E02_Alu_SAT_1848,0.271487215809844,-0.10278554403671089,-0.029440934177889472
C002-CHA-E02_Alu_SAT_1863,0.12260602505035623,0.06647744959343944,0.026953820550077053
C002-CHA-E02_Alu_SAT_599,0.2867579457146728,-0.09001079799286534,-0.044450300064294394
C001-CHA-E01_Alu_SAT_139,0.2766476658863333,-0.008353048873592743,0.0038734146182818306
C001-CHA-E01_Alu_SAT_1552,0.231592444666624,-0.010475871154219406,-0.026936416029072752
C001-CHA-E01_Alu_SAT_5763,0.2142045862964279,-0.023871330935556375,-0.019491838615613852
C001-CHA-E01_Alu_SAT_5170,0.2787611897444819,-0.1027665875129263,-0.006422728696023136
C001-CHA-E01_Alu_SAT_5765,0.25065707196033354,-0.04607422578339045,0.014191105093460709
C002-CHA-E02_Alu_SAT_2348,0.19157203972806439,-0.04274350166173966,-0.006634013159100339
C001-CHA-E01_Alu_SAT_1853,0.26966165490521454,-0.08237842340844023,-0.03525652982443692
C001-CHA-E01_Alu_SAT_89,0.18219096983538505,0.04785767113848,-0.000269064536895641
C004-CHA-E04_Alu_SAT_698,0.17201531848243937,0.05778000633268559,0.0014250755735357252
C016-CHA-E16_Alu_SAT_1994,0.2232782030197802,0.01474438856569391,-0.005376918275871721
C001-CHA-E01_Alu_SAT_1613,0.2602990868982947,0.012002321529856065,-0.012513359451034592
C001-CHA-E01_Alu_SAT_44,0.24461647070114875,0.002229394873814347,0.005594373642219795
C001-CHA-E01_Alu_SAT_1050,0.23859159398029517,0.014420640716390503,0.014840447675390937
C001-CHA-E01_Alu_SAT_1548,0.1092564758054426,0.025915219517262354,-0.0044622776714260725
C001-CHA-E01_Alu_SAT_243,0.1973762609057428,-0.0022704904355078884,-0.01305598475467395
C001-CHA-E01_Alu_SAT_4222,0.25827226919764223,0.0163980962243894,-0.011346248588313929
C016-CHA-E16_Alu_SAT_3,0.14167858047363213,-0.005675927432167954,-0.026811308062953742
C001-CHA-E01_Alu_SAT_1090,0.2505012838193597,0.011480723509590469,0.007486390885927266
C001-CHA-E01_Alu_SAT_5859,-0.2959237643915771,0.1825385273328307,0.10734125626150988
C002-CHA-E02_Alu_SAT_154,0.22862936927899005,0.047407628606619026,0.028138610642248436
C008-CHA-E08_Alu_SAT_4130,0.2567053828060091,-0.05345534283469601,-0.021604707159497832
C001-CHA-E01_Alu_SAT_151,0.19071698300245768,0.02060430536693138,-0.016397436249776243
C001-CHA-E01_Alu_SAT_1572,0.2698344311968728,-0.019616974599690935,-0.024207747686172617
C001-CHA-E01_Alu_SAT_4121,0.24098574216560548,0.049500519574815265,0.015145937895319673
C001-CHA-E01_Alu_SAT_5215,0.20941207629344835,0.00518833161963893,0.018192093473177556
C002-CHA-E02_Alu_SAT_552,0.23868726825757125,-0.044545205005692486,-0.015979553502945085
C004-CHA-E04_Alu_SAT_486,0.230109758129126,-0.007255323060939449,-0.009128333330103154
C016-CHA-E16_Alu_SAT_478,0.2136460515965264,0.05399565775123647,-0.0030332346365176377
C001-CHA-E01_Alu_SAT_5830,0.21359726543243937,0.038868040383169454,0.0068330825085983924
C002-CHA-E02_Alu_SAT_3035,0.2313080188144495,-0.012844236008996476,0.02075005856513669
C004-CHA-E04_Alu_SAT_6,0.20436064164905607,0.0010973774818082997,-0.02434348580225382
C016-CHA-E16_Alu_SAT_4378,0.24362111685696972,-0.012805277894367436,-0.021686396109070756
C001-CHA-E01_Alu_SAT_3119,0.23497625554720186,-0.025828646146390997,-0.008665409044654003
C001-CHA-E01_Alu_SAT_4130,0.1973807011516191,-0.03373079579063029,-0.0027465300702757163
C001-CHA-E01_Alu_SAT_5214,0.2151044959683527,-0.02157066419274147,0.0027523142562804266
C001-CHA-E01_Alu_SAT_5804,0.27204455595771343,0.007839457539353532,-0.014466436048161922
C002-CHA-E02_Alu_SAT_936,0.26692065470786935,-0.015351547998409792,-0.024818097714673092
C004-CHA-E04_Alu_SAT_1410,0.25966586013805554,0.023043973944180618,-0.0003295446074791758
C008-CHA-E08_Alu_SAT_184,0.2526338716152159,0.016152656543806012,-0.016994216549672172
C001-CHA-E01_Alu_SAT_1072,0.24593818237349352,-0.05717462289789398,-0.03194910482541603
C001-CHA-E01_Alu_SAT_1525,0.22553225979937588,-0.02614654114423311,-0.03615590268075852
C001-CHA-E01_Alu_SAT_235,0.17725243717426248,0.005789028707751464,-0.0074357383590337245
C001-CHA-E01_Alu_SAT_4242,0.2626572367673066,0.036349527675394414,-0.009770642063741971
C001-CHA-E01_Alu_SAT_612,0.26797425203643216,-0.084906508605024,-0.01361945565739212
C016-CHA-E16_Alu_SAT_615,0.2562174118711476,-0.001018758491254344,-0.003654103950657448
C019-CHA-E19_Alu_SAT_363,0.24741574813817113,0.023713845124537468,0.009817319255886456
C001-CHA-E01_Alu_SAT_203,0.21492867475066613,0.043914141993320395,-0.0009001069757992027
C001-CHA-E01_Alu_SAT_32,0.2725847486311823,0.015144140066492135,-0.020313054127687746
C001-CHA-E01_Alu_SAT_48,0.24616144953128669,0.041701632360896516,0.004523826857777027
C001-CHA-E01_Alu_SAT_5829,0.1789369032707182,0.024777595377514065,0.01683547165500009
C001-CHA-E01_Alu_SAT_737,0.2896983753032729,-0.07039291206507013,-0.03771605153199024
C002-CHA-E02_Alu_SAT_609,0.24224930261817051,-0.020738874487880244,0.01001428899266065
C004-CHA-E04_Alu_SAT_1556,0.2675500032162166,-0.016752843561512184,-0.0005244944084768024
C019-CHA-E19_Alu_SAT_3952,0.2658355934074642,-0.06710165167548482,-0.03688452110814028
C001-CHA-E01_Alu_SAT_1519,0.13306702167947748,-0.000719807283953019,-0.016792775059274165
C001-CHA-E01_Alu_SAT_2284,0.15105394904606848,0.025457309496005394,-0.02132040228181241
C001-CHA-E01_Alu_SAT_325,0.21671293737265507,0.01570852559255607,-0.0002795008953155332
C001-CHA-E01_Alu_SAT_5855,-0.028240103586894938,-0.007578860295086625,0.0144812496739526
C001-CHA-E01_Alu_SAT_602,0.23407518100509836,0.020884443416769555,0.00566173970426881
C001-CHA-E01_Alu_SAT_959,0.21324868389709753,0.04195679066702722,-0.005524052171146218
C002-CHA-E02_Alu_SAT_17,0.2101964689167132,0.039103475168244896,0.032709198243223214
C002-CHA-E02_Alu_SAT_51,0.23338436691604875,-0.0011343648841828518,0.017842712701149233
C001-CHA-E01_Alu_SAT_166,0.2669904559188953,0.028609792691757105,0.0061163735546226625
C001-CHA-E01_Alu_SAT_1741,0.24623942733803666,-0.061909433330814334,-0.01707276998938072
C001-CHA-E01_Alu_SAT_61,0.23191639422049795,0.02032150306537438,-0.018744772065920734
C016-CHA-E16_Alu_SAT_2192,0.18607206294685655,0.035952147422110475,-0.0287435696265467
C001-CHA-E01_Alu_SAT_2149,0.1525311556542671,0.050632042478677634,-0.018186962385178907
C001-CHA-E01_Alu_SAT_2306,0.29581933206839245,-0.11918282275997849,-0.026176098904103013
C001-CHA-E01_Alu_SAT_321,0.27805830398809095,0.0018754178038812358,-0.02853417308492017
C001-CHA-E01_Alu_SAT_3587,0.23207870879652065,0.021288349382049414,-0.007140074841840474
C001-CHA-E01_Alu_SAT_5866,-0.3663166783657076,0.22987785432109017,0.06899794100687133
C001-CHA-E01_Alu_SAT_750,0.227954058860602,0.0025909025938762537,0.021340984747909058
C002-CHA-E02_Alu_SAT_1832,0.2311132840802881,-0.009921844968476909,-0.02002589593194189
C002-CHA-E02_Alu_SAT_2215,0.28060155526195246,-0.060180273870236764,-0.006711790565742319
C002-CHA-E02_Alu_SAT_2815,0.21935792686765374,0.013366023151715659,-0.016709803345493525
C002-CHA-E02_Alu_SAT_2877,0.2718986847827393,-0.08173410602775698,-0.030111843088660637
C004-CHA-E04_Alu_SAT_2582,0.24137317558030877,0.021879114141263693,0.01815778653583221
C016-CHA-E16_Alu_SAT_3447,0.1615336425636789,-0.03265228719069475,0.006813291567981634
